gene	p-value	label
SLC48A1	0.4490888470396185	-1
ARL6IP4	0.4491770626496696	0
ACOXL	0.449231349254067	0
KIFC3	0.4492493053891924	0
MEF2D	0.4493428930422196	0
ZNF160	0.4495135877654561	0
SUPT5H	0.4495180831992426	0
TUBA1A	0.4495435864222904	0
RAD51B	0.4496118167644365	0
BICD2	0.4497482557253045	0
AKAP1	0.4498795526585021	0
RRP1B	0.4498800784122055	0
FBXO33	0.449941348257847	0
HSBP1	0.4499897012041363	0
FAF1	0.4500273272219902	0
SLK	0.450082183384293	0
SYT15	0.4503549465761786	0
SYTL4	0.4504450064714667	0
ZNF169	0.4506651177218327	0
ALAS1	0.4506664786256195	0
TRO	0.4506936752511281	0
AOAH	0.4507234840824922	0
ANKLE2	0.4508189374901219	0
ALS2	0.4508641502368575	0
EIF4ENIF1	0.4514353071126134	0
DTX4	0.4514358687405191	0
CDT1	0.4514540207086914	0
SRSF2	0.4514910954975537	0
CCNL2	0.45156007907003	0
SCFD2	0.4518652435096722	0
SEC61B	0.451963505079189	0
DEPTOR	0.4519731448336537	-1
VIM	0.4520545393201891	0
BUD13	0.4521551578011478	-1
ANXA4	0.4522042917474188	0
AKAP6	0.4522879870164891	0
FBXO44	0.4523723522143064	0
DHX30	0.452439697621767	0
FHDC1	0.4524598331181731	0
CDK18	0.4525904557778298	0
DNAJB4	0.4527504382717744	0
ATG5	0.4527746952255263	0
PDIA3	0.452808409899158	-1
RIF1	0.4528916797941189	-1
LAMA5	0.4529257670584323	0
EIF4B	0.4529671844936812	0
EXD3	0.4530226346897447	0
USP19	0.4530574302193371	0
SPAST	0.4532396566588067	0
TRERF1	0.4534489052239068	0
TBC1D20	0.4534491593670161	0
STT3B	0.4534656629578647	0
MED20	0.4534934410447159	0
PSME3	0.4535223261411221	0
MUS81	0.4536384077638773	0
ARL8B	0.4539461985725127	0
BLM	0.4541212129655563	0
CNTRL	0.4542723339938685	0
CCDC180	0.4543244738013569	0
ANKRD17	0.4543476117723428	0
RTKN2	0.4543666489862499	0
HNRNPK	0.4545543864311643	0
SBF1	0.4546350972673463	0
SUPT6H	0.4547866751370588	0
PRDX1	0.45483016940541	0
GYS1	0.4548990086231977	0
TRA2B	0.4549838131414132	0
RPS4X	0.4550007375993413	0
SDCCAG8	0.4550603284489847	0
ZC3H15	0.4551790026238577	-1
FAM120B	0.4552440712750025	0
MID1	0.4552808491132336	0
PSMA4	0.4553478429685518	0
EGLN1	0.4553669719885875	0
RPS18	0.4554138092729423	0
GALE	0.4555164521885732	0
TRPV4	0.4555638470295721	0
TOP3B	0.4556859808449058	0
ZNF8	0.4556886529335384	0
NCOA5	0.4561356898627756	0
SLC25A43	0.4561692062608677	0
FUCA2	0.4561737572612366	0
COA1	0.4564510164773012	0
MED22	0.4564535957384541	-1
TMOD4	0.4565392798819189	0
PPP1CA	0.4565880253309605	0
FKBP2	0.4567728811621084	0
MAPT	0.4569377228981544	0
NADSYN1	0.4571134803243752	0
WNT6	0.4571241473761827	0
SLX4IP	0.4571318883185474	0
CRAT	0.4571641423449322	0
NCS1	0.4572658575389665	-1
POLR3F	0.4575410808423928	0
TOR1AIP2	0.4576204841828569	0
TAF13	0.4576291490445931	0
CS	0.4576561777750148	0
MTA2	0.4577176192184251	0
TKT	0.4577347247407361	0
CDIPT	0.457737515861952	-1
KPNB1	0.4577577976738021	0
UBE2L6	0.4577683772796698	0
MMS19	0.4578645815274502	0
ANXA5	0.4578833685398359	0
ZNF362	0.4579839853237801	0
LRP8	0.4579980129611707	0
REV1	0.458084572012967	-1
ANKRD44	0.4581259002599241	0
HOXD4	0.4581518304292927	0
SF3A3	0.458172307548737	0
C3orf38	0.4582385622858968	0
PFDN2	0.4584246274999309	0
OIP5	0.4584497079467219	0
SMNDC1	0.4585563344378908	-1
FBXO27	0.458626793286892	0
HNRNPF	0.4586776480089865	-1
SCARA3	0.4587001036817544	0
MS4A1	0.4587703601534859	0
MAN2A1	0.4588114537014828	0
SRRM2	0.4589337733286553	0
GNB2	0.4590463235879401	0
ZNF317	0.4591415169628025	0
YBX1	0.4592334903074941	0
PHF12	0.4592731394358504	-1
TGS1	0.4593105579892289	0
SART3	0.4594329983439149	0
AMBRA1	0.4594627600307542	0
FOSL1	0.4595181242275418	0
NUTF2	0.4595804495207327	-1
AMOTL2	0.4597552193261098	0
GAD2	0.4598064612742836	0
AK1	0.4598230968726067	0
PTCH1	0.4598712680071236	0
DAPK1	0.4600777565168852	0
PMVK	0.460156016066417	0
FANCM	0.4602683872390707	0
RBM4B	0.4604147088597949	-1
CNOT7	0.4604305304529648	0
FBXL14	0.4604399223718864	0
PPAN-P2RY11	0.4604428511871347	0
ACAD8	0.4606496095138499	0
ITGA2B	0.4609254708169934	0
WDR61	0.4610799215224339	-1
ASH1L	0.4612535017232584	0
ZCCHC3	0.46130043074331	0
VIL1	0.4614619017848235	0
SNAPC3	0.4614633145510369	0
PUS1	0.4616581294103553	0
MARCKSL1	0.4617769858506632	0
POT1	0.4620532996915192	0
RPS15A	0.4620655949378514	0
DOT1L	0.4622105388632923	0
CYTH2	0.462496067492063	0
NOVA2	0.4625260004689091	0
TIMM13	0.4626321917709746	0
SH2D3A	0.4626365129599766	0
MBTPS2	0.4629203370327638	0
PEX2	0.463026862614502	0
DAB1	0.4630375388239175	0
TRIM47	0.4630484700554673	0
SNX16	0.4630498222085473	0
GUK1	0.4630732431390642	0
EXOSC9	0.4631673066751803	0
PRDM10	0.4632373978326656	0
ZNF277	0.4634240537932906	0
PRKCZ	0.4634763515666864	0
YWHAB	0.4634880602088543	0
EPHB3	0.4638188925172798	0
FBXO8	0.4639105329593466	0
GTF3C5	0.4641261191717996	0
IRF6	0.4642825414448436	0
OSBP	0.4644700247468579	0
NTRK3	0.4645109286095691	0
HTATSF1	0.4647256847499725	0
GPS2	0.4649578490316854	0
VPS18	0.4649688249767984	0
POLE4	0.4650363959397489	0
CLCN6	0.4650916906890118	0
RMI1	0.4652992215525887	0
CLPTM1L	0.465309104243305	0
LRSAM1	0.4654386167430213	0
SLX4	0.4654422094581609	0
PAN2	0.465490547849071	0
PHF1	0.4655221446104131	0
FOXP4	0.4655497206571243	0
DST	0.4655686610864688	0
PLXNA2	0.4656088008689846	0
DOK2	0.4657167613210551	0
EIF3H	0.4657834764268437	0
AMY2B	0.4658639473037683	0
TRAF5	0.4659118552582685	0
NAT8L	0.4659300842096656	0
SNAI1	0.4659321870402147	0
IDI1	0.4660835256906777	0
USP12	0.4661511283541919	0
MCCC2	0.4662783066291714	0
PHKG2	0.4662953505588649	0
CBFA2T2	0.4663027079125618	0
CTPS2	0.4663214283522842	0
WIPF1	0.4663616211673795	0
SNW1	0.4663676511092386	-1
PRDX5	0.4664981403333348	0
RPS14	0.4667589153391311	0
SENP8	0.4667936893199605	0
PRKAB1	0.4668826321514665	0
RGS10	0.4668867068715174	-1
AKR1B1	0.4668928887586185	0
VLDLR	0.4670558204942567	0
GCH1	0.4670824885145992	0
SETD1B	0.4671011575578718	0
TGFBRAP1	0.467126034971818	0
UBAC1	0.4671939942017881	0
ATF7	0.4671956872799608	0
SLFN13	0.4672984962480033	0
NKX3-1	0.4673271481558186	0
KIF15	0.467354069735346	0
U2SURP	0.4674842554059594	0
TFPI2	0.4675663534082279	0
NUSAP1	0.4679806076370056	0
SUFU	0.4680653990962463	0
KIF20A	0.4681617402109534	0
DNAJB9	0.4682132169536523	0
POLR3GL	0.4682226662464934	0
SDC3	0.4682998098278055	0
LPGAT1	0.4683710747200477	-1
ENOPH1	0.4684906833207048	0
DAPP1	0.4686573030860935	0
L1CAM	0.4686954662855653	0
HERC1	0.468716833284099	0
MCM7	0.468726693931184	0
KLHDC3	0.4688092117576619	0
ARF5	0.4689872774383093	0
ORC5	0.4690548756388461	0
POLI	0.4691483081106117	0
GAPDH	0.4693622592253665	0
PGAM1	0.469398769813277	0
PIM1	0.4694150710449938	0
F2RL2	0.4695718939868193	0
RPIA	0.4696089320055003	0
PRKAA2	0.4700004377623737	0
UBC	0.4700530464332934	0
NAP1L2	0.4700866608150924	0
CRMP1	0.4701434259262482	0
RPS15	0.4702380257882277	0
KRT6C	0.4703891500067457	0
ZC3HC1	0.47046386227458	-1
C1orf127	0.4705228040936265	0
MTHFS	0.4705246056206402	0
SLC7A4	0.470596898392089	0
FBXO46	0.4707671136660403	0
SDCBP	0.4707987942074021	0
KIF3B	0.4708603095228544	0
TESK2	0.4709149789721522	0
HACL1	0.4710717789877936	0
GLI1	0.471081911089678	0
SUDS3	0.4712259199527625	-1
ATE1	0.4713417477760304	-1
SETD3	0.471380949715153	0
IL27RA	0.471412072151303	-1
CHORDC1	0.4714329362480906	0
PPP1CB	0.4715010155491216	0
PSMA1	0.4715035939172688	0
CSNK1G3	0.4717234044206504	0
TTC4	0.4717409968078481	0
VPS33A	0.4717867608484116	0
FBXO40	0.4717885913116581	0
HYOU1	0.4718029058001639	0
ZNF510	0.4719348873294875	-1
IQGAP1	0.4720024809010834	0
TAF3	0.472034614077413	0
VPS35	0.4720414986064737	0
UBE2V2	0.4720489104662095	0
KIF18A	0.4720941255795289	0
ARMC2	0.472097579375539	0
POLR3A	0.4721112747721858	0
PPHLN1	0.472117756400389	0
EXOSC10	0.4721474487892282	0
SLC6A9	0.4721923309656019	0
GATAD1	0.4722891278497842	0
RNF216	0.4723543306819628	0
FOXP2	0.4724229967555299	0
TBL2	0.4724271204800412	0
NEXN	0.4725409432049261	0
SRCIN1	0.4728245396500181	0
ACADVL	0.4729237457374814	0
VDR	0.4730644792069527	0
DPM1	0.4731384153580459	0
BECN1	0.4731566363025147	0
COPS3	0.4731791244574744	0
FAM172A	0.4731819594529723	-1
PASK	0.4732026628451243	0
EEF2	0.473291746418285	0
CD2BP2	0.4733234734255674	0
KIF11	0.4735124714689884	0
ATXN1	0.4735740798820627	0
SSBP4	0.4735941939261207	0
AGO1	0.4736023695502234	0
CNGA4	0.4736057078745363	0
CEP70	0.4736659215178309	0
SLFN5	0.4736906279304044	0
FBXO10	0.4737058335907313	0
HNRNPH1	0.4737103328896795	-1
LIMA1	0.473746888756505	0
ZNF24	0.4737753130766663	0
ROR2	0.4738082680878079	0
SEC11A	0.4740179052781917	0
PSMD4	0.4741722863875721	0
PTN	0.4742589819382325	0
TUBB2B	0.4743994491275781	0
SMARCD2	0.474414280890974	0
FRS3	0.4744366258051742	-1
ANKFY1	0.4744529208567314	0
NABP2	0.474789332342419	-1
PCBD1	0.474966705891133	0
SLC43A1	0.4750134761520284	0
FBXO28	0.4750542522976373	0
ASH2L	0.4750807580915472	0
TK1	0.4751996815141084	0
ICAM4	0.4752455831335916	0
CNP	0.475410594643396	0
CDK5RAP3	0.4755124172900612	0
RPL13A	0.4755227019657778	-1
YME1L1	0.4755588744845596	0
POLK	0.4755715680302458	0
KLK3	0.4757716539474341	0
LRIF1	0.4757733722319055	0
HDHD2	0.4759588937625659	0
RBBP5	0.4760445871272457	0
YOD1	0.4761320079908685	0
TOP3A	0.4761761772418751	0
RUNDC1	0.4761869519877806	0
ALG5	0.4765127702983866	0
RBM6	0.4765882140070013	0
UBE2E1	0.4766659026459621	0
MEN1	0.4767814856071759	0
SMARCD1	0.4767949661172209	0
TMEM43	0.4768407926722073	0
HNRNPM	0.4769162541554916	-1
TGM4	0.4769717867349695	0
COQ3	0.4770188375528818	-1
TAF5	0.4770270085005801	0
UBA52	0.4770866624175892	0
QPCT	0.4771479606331953	0
RPS16	0.4771848122664659	0
HSF4	0.4772056682756607	0
RPS21	0.4773385883788302	0
DLGAP3	0.4773910910422991	-1
EIF3K	0.4773975042739117	0
LDHA	0.4774917262248269	0
ADARB2	0.4775168773008493	0
MTR	0.4775321079618251	0
SERBP1	0.4776896529898375	0
LRBA	0.4778169110333234	0
ORC2	0.4778755643091384	0
CHMP3	0.4779739847822599	-1
SIRT2	0.4781408707313651	0
FBXL3	0.4783245425962638	-1
UBE2D1	0.4783552241139894	0
FOLH1	0.4783703916438811	0
PSMF1	0.4784358312100055	0
CYP3A5	0.4784458468350776	0
AUP1	0.4784984878225286	0
PEX7	0.4786527105045098	0
MRI1	0.4786841296008973	0
TAF1C	0.4787156292625608	0
TARBP2	0.4787735680062041	0
HSPA1B	0.4788112942269949	0
CRTAP	0.4788948685209147	0
FAM193B	0.4789236576467858	0
KAT5	0.4789380232510069	0
RBM14	0.4790263956885635	0
TIA1	0.4790412200377212	0
PTPRA	0.4791350144084721	0
PEX13	0.4792712382274661	0
PSMC6	0.4794698238131849	0
SLC7A1	0.4796169137475751	0
DNAAF2	0.479634529428985	-1
HNRNPU	0.4796462398284696	0
LSM4	0.4796775146312961	0
NCK1	0.4797365056627963	-1
SQSTM1	0.4797697393984858	0
SNX3	0.4798214590638718	0
NID2	0.479840796919091	0
NAA16	0.4799325884087567	-1
PPP6R3	0.4799373528247607	-1
RAB7A	0.4800793789099928	-1
CTSL	0.480126580940883	0
HIPK2	0.4805809298814726	0
DYNC1LI2	0.4806085525010177	-1
GLS	0.4806315008048428	0
NDE1	0.4806909777202681	0
SSBP2	0.4808142115161281	0
UBR5	0.4808392860911262	0
ASCC1	0.4809106092193905	0
MVK	0.4809411716514711	0
CBX3	0.4809927985278135	0
PDSS2	0.4810381724946927	0
CEP55	0.4811477850695077	0
FANCI	0.4812323759556765	0
PEX1	0.4812875991229678	0
YWHAG	0.4813744479632739	0
RRP12	0.4814131111006253	0
AGPS	0.4814311394103289	0
GTF2A2	0.4814440899744193	0
LUC7L	0.481450020038091	0
BCL2L13	0.4814606747260755	-1
IL1R1	0.4817623349630757	0
HDAC10	0.4817721979183116	-1
PTPRS	0.4818555937617053	0
EHMT1	0.4819172178972199	0
AHNAK	0.4819548370653493	0
OPRK1	0.4820713940674753	0
DUSP15	0.4822068981616921	0
POLA1	0.4822767397110903	0
MITF	0.4823364325040909	0
SF3A1	0.4823399428293141	0
NPL	0.4824224795672536	0
GLUL	0.4824623686283661	0
ORC4	0.4825880899546131	0
HTRA2	0.48281797287132	0
PAPPA	0.4828221337905135	0
KAT2A	0.4828363315858714	0
STX1A	0.4829216726678059	0
SH2B3	0.4829534068298888	0
SLC7A2	0.4829545012306993	0
RBM17	0.483175513727541	0
SRPX	0.483385985426939	0
NKTR	0.4835375430492368	0
PTPN18	0.4835990023505971	0
RNF123	0.4836385051657546	0
PNO1	0.4836531977447085	-1
MAP1B	0.483682752096967	0
RIPK3	0.4837390327359241	0
GTF3C6	0.4837928725393395	0
GET4	0.4837947252690398	0
FBXW10	0.4839292352614691	0
TTR	0.4839674099732697	0
ASPA	0.4840136606715214	0
NUDT5	0.4840765775851054	-1
ABAT	0.4841679362242693	0
HNRNPH3	0.4842093085837438	-1
LRIG1	0.4844181603834993	0
FAR1	0.4844930081715311	0
SLC43A2	0.4845648577389271	0
ORC1	0.4847264123891978	0
LDLR	0.484760904999128	0
SLC25A4	0.484893946951242	0
MCM10	0.4849619163279585	0
GPC4	0.4850250945951095	0
CYB5RL	0.4850707102574327	0
HAS3	0.4851839870066404	0
APC2	0.4852426600349544	0
PA2G4	0.4854205628576312	0
SLC22A1	0.4854495315616004	0
NFU1	0.4854591820096464	0
FAM110B	0.4856330695512786	0
PSMC1	0.4856783526676658	0
HLA-C	0.4856868089222053	0
DBF4	0.4857601851819096	-1
VNN2	0.4857744438349138	0
PAWR	0.4858995531219575	0
TFAP4	0.4861507779993073	0
ASL	0.4862652512568493	0
HLA-E	0.4862749510571806	0
GALNS	0.4863294292144557	0
INTU	0.4863376847885569	0
CHIT1	0.4863743531522961	-1
DNAJA2	0.4864156687863266	0
MTUS2	0.4864800355401183	0
ARL1	0.4868028613732718	0
CEP57	0.4868072206012273	0
CLEC16A	0.4868421440442741	0
CENPE	0.4869538648121267	0
XRCC2	0.4869938582547369	0
RBAK	0.4870161539068559	0
ITGA3	0.4871316135806183	0
DDB2	0.4871436379485358	0
GMPPA	0.4871842393932241	0
E2F2	0.4872571310349732	0
FRYL	0.487287804483253	0
KMT2B	0.4873681183739916	0
CAMK2G	0.487477735332575	0
PNMA1	0.4875067287184752	0
PPFIA1	0.4875424226620194	0
ASS1	0.4875910666689957	0
SLC12A9	0.4876074255593777	0
PIWIL1	0.487653990262712	0
AKTIP	0.4876997769006377	0
PPAT	0.4877159150548645	0
GDAP1L1	0.4877612072744133	0
OGDHL	0.4877750241576389	0
YWHAE	0.487787634890132	0
NUPR1	0.4879613884763812	0
TAF5L	0.4880218730936327	-1
USP1	0.4880375554216341	0
MAMDC2	0.4880744329764716	0
GP2	0.4882432991865459	0
NSUN6	0.4883162762706783	0
HIPK1	0.4883949818424171	-1
RPS6	0.4884802082287356	0
GPI	0.4886471401425616	0
EFEMP1	0.4889877422595662	0
ST8SIA2	0.489033499766776	-1
PDCD6	0.4891045936617449	0
STX4	0.4891301924745715	0
FARP2	0.4892494587793785	0
OXNAD1	0.4894912187359836	-1
ARL4A	0.4895185136952922	-1
IMPA2	0.4896876068577813	0
AP2M1	0.4896908779687312	0
CELSR2	0.489698574588558	0
HADHA	0.4897238982622224	0
RRAGD	0.4897316731436391	0
DNAJC24	0.4897376229140053	0
MYH10	0.4897532341304724	0
ANP32B	0.4898187356278138	-1
KLHL23	0.4898654146851673	0
DYRK2	0.4898856634469214	0
NELFCD	0.4899028561124312	-1
DDX10	0.490122204193427	0
PRKG2	0.4901610122869393	0
RPL3	0.4902041170084617	0
POLE2	0.4902314601697138	0
SOAT1	0.4902451752523242	0
ATG13	0.4903162253090672	0
SYT1	0.4903285022143153	0
SPCS2	0.4904347753050216	-1
TTF2	0.4904662847263364	0
RANBP9	0.4906685455300091	0
BARD1	0.4906747389971032	0
GMPPB	0.4907246585780647	0
SLC4A8	0.4908038155270793	0
LMO4	0.490811170192391	0
TYRO3	0.491018916687342	0
SNAPC1	0.4910439016755805	0
RCBTB1	0.4910682155174299	0
MAP7D1	0.4911801440435144	-1
APOBEC4	0.4912883979610435	0
MPI	0.4913508924053936	0
RIN2	0.4914656245469945	0
IPO5	0.491563145347444	0
GABBR2	0.4917412291242706	0
PPP6R1	0.4918045410624528	-1
ZFAND5	0.4918210934825153	0
PKNOX2	0.491883511777374	0
ABCC1	0.4919713236539728	0
FAN1	0.4919766040935627	0
VAPB	0.4919975991518947	0
OTUD7A	0.4921427872416938	0
SHC1	0.4921466339302506	0
MPST	0.4921473073161119	0
RPS12	0.4921962409084257	0
DTX3	0.4922576460340389	0
FIBP	0.4923813416950021	0
PFKL	0.4924900625797372	0
RUNX1T1	0.4925288353365415	0
SETX	0.4925667318582774	0
SLC38A2	0.4925924840176515	0
CMAS	0.4926771601486778	0
ANKS1A	0.4927382591557928	-1
DLG3	0.4929211147713762	0
GNE	0.4930988806278065	0
MPRIP	0.4931533544010314	0
WNT4	0.4931746832222315	0
GPR153	0.4933435755041815	0
SOX13	0.4935553288809237	0
DNAJC22	0.4936287973764678	0
UNC45A	0.4936356487086764	0
KIR3DL2	0.4936362724171985	0
CEP76	0.493752665318898	0
EME1	0.4938274809495008	0
GLP1R	0.4938785741744863	0
PPP1R9B	0.4942650498580908	0
FBXO6	0.4943717930210857	0
PIAS4	0.4944367673632266	0
MCMBP	0.494471847617764	0
EZH2	0.494490965129662	0
ARL15	0.49457211241923	0
ASCC2	0.4946338689506465	0
AR	0.4946677224487145	0
DKKL1	0.494678431590166	0
ARHGEF4	0.4947174893171439	0
CCDC18	0.4947560433539796	0
PIWIL2	0.494791959315204	0
ACAP1	0.4947950341622462	0
PPP6C	0.4949687275543188	0
GLUD1	0.4951264367333813	0
CTBP2	0.4951899511660316	0
CPNE6	0.495306016182762	0
KCNH8	0.4954834240297283	0
EWSR1	0.4955775674313946	0
RPL27	0.4955996241659218	0
CISH	0.4956110672667029	0
TMED9	0.4956380272500675	-1
AMER1	0.4957213026264423	0
ACAA2	0.4957460108443272	0
GOLGA4	0.4957596074538669	0
CYTH3	0.4957768682680891	0
ETFA	0.4958216716199891	0
UVRAG	0.4958333557263017	0
DCTN6	0.4958884014022977	0
PXMP2	0.495911533988959	0
GGA1	0.4960170093252558	0
CCDC47	0.4960296289524187	0
CHERP	0.4960316282194982	-1
SLC16A1	0.4962275094910808	0
MGAT2	0.4962543638576556	0
BOC	0.4962788632806011	0
CIR1	0.496329384068877	0
SLC7A3	0.4963323006695532	0
SNRPB	0.4964562758516124	0
RAN	0.4964588555321763	0
MOGS	0.4965367807020726	0
UBE2G1	0.4967695157251546	0
NDRG4	0.4969192410905466	0
FBXO30	0.4970322904228436	0
SMARCC1	0.4971944916626742	0
GPR156	0.4972349010023353	0
KCNH3	0.4973033461335443	0
GPT2	0.4973036966261245	0
LRP10	0.4973888789057449	0
UBQLN4	0.497500192514831	0
RBMXL2	0.4975093673409889	0
PTPN14	0.4975836201038306	0
EAF1	0.4976094147650381	0
ZNF670	0.4976414602564539	-1
RPL21	0.4977165778191776	0
CALU	0.4977973091016985	0
HGS	0.4983145438165582	0
TLR8	0.4983914079056721	0
FBXO31	0.4985733599848068	0
CROT	0.4987201789024231	0
ZNF283	0.4988599964801383	-1
SKOR1	0.498940158334926	0
OGFR	0.4990579462701415	0
YTHDC1	0.4992292581419644	0
BRF2	0.4993901100302022	0
CEBPZ	0.499437544579711	0
VWA8	0.499440955072422	0
NLGN4X	0.4995170341683904	-1
HMGA1	0.4996001863415013	0
CD44	0.4996254963394088	0
KIF3A	0.4997115670427486	0
FZD6	0.4998082474263526	0
THAP11	0.4998619491370941	0
KCNH6	0.4999182673963772	0
ATP6AP2	0.5000366930828168	0
PPP4C	0.500046361122588	0
ACVR2A	0.5002364389881355	0
GATAD2A	0.5002594144876112	0
EIF3L	0.500421150089755	-1
TXNDC9	0.5006020264020858	0
LAMA3	0.5006692075579111	0
METTL23	0.5007056045732249	0
LMTK2	0.5007218815239783	0
SETDB1	0.5007509756603253	0
AFAP1L2	0.5009112178035436	0
PIAS3	0.5010669052098395	0
SUV39H2	0.501107636794587	0
MPV17L2	0.5011391894555397	0
TIFA	0.5011580827089978	0
ZNF592	0.5012000143019485	0
NCK2	0.5012069578286806	0
MED19	0.5012136610928397	0
LGALS3	0.5012335303228224	0
PBX2	0.5012914980399006	0
STX1B	0.5013151595297851	0
CCDC97	0.501408914391638	0
SETMAR	0.5014735041779589	0
OTUD3	0.5015721621460971	0
TSC22D1	0.5015971472047216	0
RGS7	0.5016124389520824	0
CSNK1E	0.5016915538074652	0
RAD54L	0.5017149717011734	0
ARHGAP26	0.5019125792802464	0
PRDM6	0.5020766130586737	0
PEF1	0.5022022450256151	0
FBXL8	0.502205938990757	0
C2CD5	0.5023305074501456	0
CDC42BPA	0.5023621629716557	0
EIF3D	0.5024498837104324	0
CORO7	0.5024567559324838	0
CLK1	0.502520272677581	0
TAF6L	0.502554742607501	-1
RBM27	0.502577575703769	0
RAD21	0.5027075045596083	0
XPO5	0.502842204048889	0
ADD1	0.5028985388515274	0
FIGN	0.5029203934443698	0
RNF32	0.5029562845051965	0
RPP38	0.5029742374971443	0
EML4	0.5029783001954052	0
ORC3	0.5029937425031638	0
PSMD8	0.5030645910299367	0
PSMB5	0.5031018344935888	0
AP2B1	0.5031048664394293	0
MGAT5	0.5032445241741038	0
TXK	0.5032515716419691	0
SETD1A	0.5033337098207703	0
PEX16	0.503338955930142	0
P4HA3	0.5035160414148637	0
UBE2J1	0.5035313327191935	0
EHMT2	0.5035591958067656	0
HHEX	0.5035660293420914	0
IGF2R	0.5036978192662617	0
NF2	0.5037146059036679	0
AFF3	0.5039098860670328	0
TAP2	0.5039128504590634	0
KCNH1	0.5039130512625859	0
PEX11B	0.5041595769565915	0
FAHD2B	0.5041635569467001	0
CCDC136	0.5042903855480552	0
PTPRK	0.5044758574645252	0
ZZZ3	0.5047127073912054	0
PDE3A	0.5047418055153613	0
KLC2	0.5047820705373529	0
MICU2	0.5049351204601834	0
FUZ	0.5049916598671927	0
TMED2	0.505108150526562	-1
PEX6	0.5051412305982509	0
FYCO1	0.5051485249317974	0
NUDT4	0.5051830516794834	0
PFAS	0.5052749585172364	0
GPT	0.5054061647223781	0
HES4	0.5056093743678114	0
RNF8	0.5056209773835139	0
NXT1	0.5056938583310844	0
KCNA5	0.5057216311106854	0
ZDHHC17	0.5058712878910093	0
FER	0.5059562479971913	0
PSMA5	0.5059619340231751	0
DYNC1LI1	0.5060281695154545	0
YEATS4	0.506088382095658	0
ELOVL6	0.5062119147165954	0
NTHL1	0.5062324212073819	0
CCDC168	0.5062820586522024	0
SNAI2	0.5063391655625749	0
HTT	0.5063532279501204	0
MEF2A	0.5063698399237351	0
VAMP1	0.5064695568342181	0
ATF7IP	0.5065214554149915	0
BMP6	0.5065422260827478	0
B3GALT4	0.506550906999406	0
VIP	0.5066584502399469	0
LEMD3	0.5067873068811409	0
STAMBP	0.5067881050975427	0
ACTL6B	0.5069115288513133	0
SWAP70	0.507094170409227	0
BRPF1	0.5071275847657489	0
UCP2	0.5071463230204725	0
GABBR1	0.5071625239153967	0
UNC13D	0.5072342320414732	0
PALLD	0.5072915929411865	0
TRAPPC1	0.5073627932833864	0
ANLN	0.5073631656249111	0
KIN	0.5073704635586458	0
PMS2	0.5073948820513825	0
SDC2	0.5074141133636921	0
GOLPH3	0.5074796870024235	0
GPC3	0.5075149865894573	0
SDC1	0.5075564818441978	0
TOB1	0.5075844064590931	0
CINP	0.5075997639782559	0
RPL7	0.5076322626543688	0
IL1RAP	0.5076881780831299	0
DRG1	0.5077405202436451	0
DHDDS	0.5077532047383906	0
ATP6V1A	0.5077884748663632	0
E2F8	0.5078095779174326	0
FPGT	0.5078570731898489	0
ST8SIA4	0.50793892493852	-1
GNPAT	0.507946275571504	0
PRUNE2	0.5079765285619208	0
UPF2	0.5079894806751901	0
RUFY2	0.5080215414201992	0
RPL24	0.5080752392498213	0
SYNRG	0.5082226284448377	-1
CA9	0.5082860794430337	0
KLF4	0.5085516036501143	0
CAPSL	0.5087658995442347	-1
DDO	0.508785940901836	0
LIMK2	0.5088120634823672	0
ALDH5A1	0.5088638361412398	0
GGPS1	0.5089177628098693	0
RAPGEF4	0.5090861165081253	-1
PCID2	0.5091696555366362	0
DOCK8	0.5092674527401786	0
MUC1	0.5093738486717405	0
MYBPC3	0.5094192756222831	0
KCNH7	0.5094224183528437	0
PRIM1	0.5094880815757277	0
SUCLG2	0.5094985674381816	0
LSM3	0.509559574261645	0
USH1G	0.5096103214326637	-1
SOX9	0.5096478906930287	0
TFG	0.5096575115866452	0
FNBP1	0.5097236017759592	0
HNRNPD	0.5099226342046489	-1
LGI3	0.5099799503065826	0
CHD1	0.5100201008025066	0
RPS5	0.5100615144283046	0
PEX26	0.5100825822052035	0
SUMO2	0.5100895423693478	-1
SNAP47	0.5101241168496881	-1
ATAD3B	0.5101488192313962	0
BEND3	0.5101746470279512	0
DCP2	0.5102312605959215	0
PEX12	0.5103959957465184	0
FAM3C	0.5104171936870392	0
POLR3K	0.5104530600917138	0
ARHGEF26	0.5107238366635662	0
BTC	0.5107303362845379	0
DCC	0.5109718008258839	0
PEX11A	0.5109955286485204	0
CHMP4C	0.5110286742246406	0
DDX4	0.5110298140726003	0
DLG2	0.5110411529754562	0
ACAD11	0.5111315249425483	0
ELL3	0.5111908154125395	0
KDM3A	0.5111980447275346	0
MASP1	0.5112479822953717	0
SET	0.5113589392246508	0
AP1M2	0.5114617399151713	0
GSR	0.5114630652759072	0
NAA15	0.5115560318539107	0
PITRM1	0.511634158337478	0
GRIPAP1	0.5116645123720929	0
TUFM	0.5118052442060206	0
EXOC1	0.5119568490171061	0
TFR2	0.5120168296060377	0
PSMD3	0.5120688658686648	0
DNM2	0.5122419855199649	0
GAB3	0.5122647457439184	0
ZC3H12A	0.5122854205885933	0
PHYH	0.5123501270657267	0
STX12	0.512373064649905	0
